flag,No,GPS時刻(UTC),GPS_PCTime,緯度,経度,海抜,方位,速度,衛星数,RMCStatus,GPSNote,DetFlag_0,DoseRate_0,DetVal1_0,DetVal2_0,DetFlag_1,DoseRate_1,DetVal1_1,DetVal2_1,DetFlag_2,DoseRate_2,DetVal1_2,DetVal2_2,DetFlag_3,DoseRate_3,DetVal1_3,DetVal2_3,DetFlag_4,DoseRate_4,DetVal1_4,DetVal2_4,DetFlag_5,DoseRate_5,DetVal1_5,DetVal2_5,DetFlag_6,DoseRate_6,DetVal1_6,DetVal2_6,DetFlag_7,DoseRate_7,DetVal1_7,DetVal2_7,DetFlag_8,DoseRate_8,DetVal1_8,DetVal2_8,DetFlag_9,DoseRate_9,DetVal1_9,DetVal2_9,DetFlag_10,DoseRate_10,DetVal1_10,DetVal2_10,DetFlag_11,DoseRate_11,DetVal1_11,DetVal2_11,DetFlag_12,DoseRate_12,DetVal1_12,DetVal2_12,DetFlag_13,DoseRate_13,DetVal1_13,DetVal2_13,DetFlag_14,DoseRate_14,DetVal1_14,DetVal2_14,DetFlag_15,DoseRate_15,DetVal1_15,DetVal2_15,DetFlag_16,DoseRate_16,DetVal1_16,DetVal2_16,DetFlag_17,DoseRate_17,DetVal1_17,DetVal2_17,DetFlag_18,DoseRate_18,DetVal1_18,DetVal2_18,DetFlag_19,DoseRate_19,DetVal1_19,DetVal2_19,DetectorNote
0,261,2/12/2014 4:32:36 PM,2/12/2014 8:32:36 AM,34.01038333541,-118.399090079818,24,321.85,44.79988,9,A,,0,0.0395423792466208,47,21.9332846603949,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,262,2/12/2014 4:32:37 PM,2/12/2014 8:32:37 AM,34.010463335426,-118.399173413168,23.5,321.32,43.17012,9,A,,0,0.0576797756785234,63,21.9332846603949,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,263,2/12/2014 4:32:38 PM,2/12/2014 8:32:38 AM,34.010548335443,-118.399253413184,23.7,321.98,41.61444,10,A,,0,0.0379652166561501,58,21.9263234277778,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,264,2/12/2014 4:32:39 PM,2/12/2014 8:32:39 AM,34.010628335459,-118.399336746534,24.3,319.01,41.74408,10,A,,0,0.0419561313529854,51,21.9193621951607,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,265,2/12/2014 4:32:40 PM,2/12/2014 8:32:40 AM,34.010710002142,-118.399421746551,24.1,321.69,43.02196,10,A,,0,0.0358408182877764,46,21.9193621951607,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,266,2/12/2014 4:32:41 PM,2/12/2014 8:32:41 AM,34.010785002157,-118.399506746568,23.7,320.66,42.54044,10,A,,0,0.0510729058221252,55,21.9193621951607,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,267,2/12/2014 4:32:42 PM,2/12/2014 8:32:42 AM,34.010871668841,-118.399588413251,24.7,321.56,42.91084,10,A,,0,0.0682497430425215,59,21.9193621951607,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,268,2/12/2014 4:32:43 PM,2/12/2014 8:32:43 AM,34.010955002191,-118.399676746602,25.1,321.14,43.96648,10,A,,0,0.0559672643516925,54,21.9193621951607,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,269,2/12/2014 4:32:44 PM,2/12/2014 8:32:44 AM,34.011041668875,-118.399770079954,25.7,321.08,45.76292,9,A,,0,0.0706240492700942,69,21.9193621951607,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,270,2/12/2014 4:32:45 PM,2/12/2014 8:32:45 AM,34.011138335561,-118.399853413304,24.9,320.56,46.68892,10,A,,0,0.0251820481951748,52,21.9193621951607,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,271,2/12/2014 4:32:46 PM,2/12/2014 8:32:46 AM,34.011231668913,-118.399943413322,24.1,320.39,48.04088,9,A,,0,0.0614333092252826,48,21.9193621951607,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,272,2/12/2014 4:32:47 PM,2/12/2014 8:32:47 AM,34.011328335599,-118.400031746673,23.6,321.08,48.91132,10,A,,0,0.0314869608370656,44,21.9193621951607,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,273,2/12/2014 4:32:48 PM,2/12/2014 8:32:48 AM,34.011423335618,-118.400125080025,23.4,321.62,49.8188,10,A,,0,0.0628177414535386,51,21.9141412706978,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,274,2/12/2014 4:32:49 PM,2/12/2014 8:32:49 AM,34.011531668973,-118.400215080043,23.8,321.37,51.00408,10,A,,0,0.0483112643034051,50,21.908920346235,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,275,2/12/2014 4:32:50 PM,2/12/2014 8:32:50 AM,34.01163333566,-118.400301746727,23.1,321.56,50.07808,10,A,,0,0.0738886914995798,72,21.908920346235,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,276,2/12/2014 4:32:51 PM,2/12/2014 8:32:51 AM,34.011730002346,-118.400393413412,22.8,321.13,48.91132,9,A,,0,0.0716514817433441,49,21.908920346235,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,277,2/12/2014 4:32:52 PM,2/12/2014 8:32:52 AM,34.011841669035,-118.400490080098,23.8,320.84,47.48528,10,A,,0,0.0434659153057065,61,21.908920346235,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,278,2/12/2014 4:32:53 PM,2/12/2014 8:32:53 AM,34.011930002386,-118.400571746781,24.3,321.29,45.70736,10,A,,0,0.0421961829679131,48,21.908920346235,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,279,2/12/2014 4:32:54 PM,2/12/2014 8:32:54 AM,34.012018335737,-118.400655080131,24.5,322.02,44.70728,10,A,,0,0.0712629167254984,59,21.908920346235,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,280,2/12/2014 4:32:55 PM,2/12/2014 8:32:55 AM,34.012105002421,-118.400735080147,24.7,321.79,43.92944,10,A,,0,0.0760064635983921,56,21.908920346235,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,281,2/12/2014 4:32:56 PM,2/12/2014 8:32:56 AM,34.012191669105,-118.400818413497,24.7,321.03,42.85528,10,A,,0,0.0564336389394976,54,21.908920346235,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,282,2/12/2014 4:32:57 PM,2/12/2014 8:32:57 AM,34.012275002455,-118.400898413513,24.3,320.99,41.50332,10,A,,0,0.0674269680866223,60,21.908920346235,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,283,2/12/2014 4:32:58 PM,2/12/2014 8:32:58 AM,34.012353335804,-118.400971746861,25.1,320.21,40.54028,9,A,,0,0.0277623293421799,47,21.9026552368796,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,284,2/12/2014 4:32:59 PM,2/12/2014 8:32:59 AM,34.012428335819,-118.401046746876,25.2,322.26,39.39204,9,A,,0,0.0436102655609164,53,21.8984784973093,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,285,2/12/2014 4:33:00 PM,2/12/2014 8:33:00 AM,34.012506669168,-118.401118413557,25.4,321.39,39.13276,9,A,,0,0.0764784754210682,55,21.8984784973093,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,286,2/12/2014 4:33:01 PM,2/12/2014 8:33:01 AM,34.01258333585,-118.401186746904,25.1,321.4,37.63264,10,A,,0,0.0532597748563006,57,21.8984784973093,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,287,2/12/2014 4:33:02 PM,2/12/2014 8:33:02 AM,34.012658335865,-118.401263413586,25.8,321.56,36.55848,8,A,,0,0.031533729605859,45,21.8984784973093,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,288,2/12/2014 4:33:03 PM,2/12/2014 8:33:03 AM,34.012731669213,-118.401330080266,25.4,320.44,36.44736,10,A,,0,0.0823454797198728,56,21.8984784973093,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,289,2/12/2014 4:33:04 PM,2/12/2014 8:33:04 AM,34.012798335893,-118.40140008028,24.9,320.47,35.79916,9,A,,0,0.0765004856822181,61,21.8984784973093,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,290,2/12/2014 4:33:05 PM,2/12/2014 8:33:05 AM,34.012865002573,-118.401468413627,26,320.62,34.4472,9,A,,0,0.0603025323572146,64,21.8984784973093,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,291,2/12/2014 4:33:06 PM,2/12/2014 8:33:06 AM,34.012930002586,-118.401531746973,25.5,320.48,33.11376,10,A,,0,0.0580844101007593,61,21.8984784973093,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,292,2/12/2014 4:33:07 PM,2/12/2014 8:33:07 AM,34.012998335933,-118.401598413653,26.2,318.16,33.37304,10,A,,0,0.0541941412677781,65,21.8984784973093,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,293,2/12/2014 4:33:08 PM,2/12/2014 8:33:08 AM,34.01306666928,-118.401666747,25.9,316.52,34.70648,9,A,,0,0.0553949837684842,47,21.8943017577391,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,294,2/12/2014 4:33:09 PM,2/12/2014 8:33:09 AM,34.013136669294,-118.401740080348,25.5,317.23,37.18816,9,A,,0,0.0669784803795252,51,21.8915172646922,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,295,2/12/2014 4:33:10 PM,2/12/2014 8:33:10 AM,34.013210002642,-118.401815080363,25,318.64,38.39196,9,A,,0,0.0498626837655667,55,21.8915172646922,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,296,2/12/2014 4:33:11 PM,2/12/2014 8:33:11 AM,34.013281669323,-118.401893413712,25.3,319.92,38.44752,10,A,,0,0.0653246757805646,57,21.8915172646922,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,297,2/12/2014 4:33:12 PM,2/12/2014 8:33:12 AM,34.013351669337,-118.40196674706,25.3,319.89,36.91036,10,A,,0,0.0612585551927514,56,21.8915172646922,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,298,2/12/2014 4:33:13 PM,2/12/2014 8:33:13 AM,34.013413336016,-118.402035080407,25.5,320.8,34.41016,10,A,,0,0.0574589497177765,64,21.8915172646922,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,299,2/12/2014 4:33:14 PM,2/12/2014 8:33:14 AM,34.013471669361,-118.40210008042,25.6,320.22,32.09516,10,A,,0,0.072647773670972,63,21.8915172646922,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,300,2/12/2014 4:33:15 PM,2/12/2014 8:33:15 AM,34.013528336039,-118.402163413766,25.6,321.98,31.65068,10,A,,0,0.0631752847693825,49,21.8915172646922,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,301,2/12/2014 4:33:16 PM,2/12/2014 8:33:16 AM,34.013575002715,-118.402205080441,24.6,320.78,22.00176,10,A,,0,0.0577657069389088,54,21.8915172646922,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,302,2/12/2014 4:33:17 PM,2/12/2014 8:33:17 AM,34.013593336052,-118.40223341378,24,311.01,10.9268,10,A,,0,0.0701273574860404,65,21.8915172646922,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,303,2/12/2014 4:33:18 PM,2/12/2014 8:33:18 AM,34.013611669389,-118.402255080451,23.7,306.69,7.11168,10,A,,0,0.0357126715875367,46,21.8852521553368,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,304,2/12/2014 4:33:19 PM,2/12/2014 8:33:19 AM,34.013625002725,-118.402263413786,23.8,306.69,3.6114,10,A,,0,0.061480034343608,50,21.8810754157666,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,305,2/12/2014 4:33:20 PM,2/12/2014 8:33:20 AM,34.013626669392,-118.402260080452,23.6,306.69,0.20372,10,A,,0,0.048889976780579,42,21.8810754157666,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,306,2/12/2014 4:33:21 PM,2/12/2014 8:33:21 AM,34.013626669392,-118.402255080451,23.2,306.69,0.12964,9,A,,0,0.0274726188677833,54,21.8810754157666,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,307,2/12/2014 4:33:22 PM,2/12/2014 8:33:22 AM,34.013628336059,-118.402253413784,23,306.69,0.07408,9,A,,0,0.0826008618577372,71,21.8810754157666,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,308,2/12/2014 4:33:23 PM,2/12/2014 8:33:23 AM,34.013623336058,-118.402248413783,23,306.69,0.03704,8,A,,0,0.0362436686415941,51,21.8810754157666,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,309,2/12/2014 4:33:24 PM,2/12/2014 8:33:24 AM,34.013625002725,-118.402248413783,23,306.69,0.01852,10,A,,0,0.0411134949508095,50,21.8810754157666,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,310,2/12/2014 4:33:25 PM,2/12/2014 8:33:25 AM,34.013625002725,-118.402248413783,23,306.69,0.03704,9,A,,0,0.050659945407707,46,21.8810754157666,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,311,2/12/2014 4:33:26 PM,2/12/2014 8:33:26 AM,34.013623336058,-118.402248413783,23,306.69,0.01852,9,A,,0,0.0445436167701751,50,21.8810754157666,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,312,2/12/2014 4:33:27 PM,2/12/2014 8:33:27 AM,34.013623336058,-118.402246747116,22.9,306.69,0.01852,9,A,,0,0.035073139731821,47,21.8810754157666,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,313,2/12/2014 4:33:28 PM,2/12/2014 8:33:28 AM,34.013623336058,-118.402246747116,22.9,306.69,0.01852,10,A,,0,0.0534012628201456,62,21.8737661215186,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
0,314,2/12/2014 4:33:29 PM,2/12/2014 8:33:29 AM,34.013623336058,-118.402246747116,22.9,306.69,0.01852,10,A,,0,0.0594650823960825,47,21.8706335668409,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
